"Sicilian Defense, Najdorf Variation, Zagreb (Fianchetto) Variation","B91","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.g3"
"Sicilian Defense, Paulsen Variation, General","B44","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6"
"Trompowsky Attack, Classical Defense, Big Center Variation","A45","1.d4 Nf6 2.Bg5 e6 3.e4"
"Slav Defense, Exchange Variation","D13","1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.cxd5 cxd5"
"French Defense, Chigorin Variation","C00","1.e4 e6 2.Qe2"
"Alekhine Defense, Modern Variation, Main Line","B05","1.e4 Nf6 2.e5 Nd5 3.d4 d6 4.Nf3 Bg4"
"Four Knights Game, General","C46","1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6"
"Caro-Kann Defense, Classical Variation, Main lines","B18","1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bf5 5.Ng3 Bg6 6.h4"
"Pirc Defense, Classical Variation, Two Knights System","B08","1.e4 d6 2.d4 Nf6 3.Nc3 g6 4.Nf3 Bg7"
"French Defense, Winawer Variation, Advance Variation, General","C16","1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.e5"
"King's Indian Defense, Fianchetto Variation, Classical Main Line","E69","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nbd7 7.O-O e5 8.e4 c6 9.h3"
"Queen's Gambit Declined, Cambridge Springs Variation","D52","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.Nf3 c6 6.e3 Qa5"
"Queen's Gambit Declined, Tartakower Defense, General","D58","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4 b6"
"Philidor Defense, Exchange Variation","C41","1.e4 e5 2.Nf3 d6 3.d4 exd4 4.Nxd4 Nf6"
"Queen's Indian Defense, Fianchetto Variation, Nimzowitsch Variation","E15","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6"
"Caro-Kann Defense, Maroczy Variation","B12","1.e4 c6 2.d4 d5 3.f3"
"Gruenfeld Defense, General","D80","1.d4 Nf6 2.c4 g6 3.Nc3 d5"
"Hungarian Opening, Indian Defense","A00","1.g3 Nf6"
"Pirc Defense, Austrian Attack, Weiss Variation","B09","1.e4 d6 2.d4 Nf6 3.Nc3 g6 4.f4 Bg7 5.Nf3 O-O 6.Bd3"
"Queen's Indian Defense, Fianchetto Variation, Check Variation, Intermezzo Line","E15","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.b3 Bb4+ 6.Bd2 Be7"
"French Defense, Rubinstein Variation, Fort Knox Variation","C10","1.e4 e6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bd7 5.Nf3 Bc6"
"Slav Defense, Quiet Variation, Pin Defense","D12","1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.e3 Bg4"
"French Defense, Two Knights Variation","C00","1.e4 e6 2.Nc3 d5 3.Nf3"
"Queen's Gambit Declined, Queen's Knight Variation","D31","1.d4 d5 2.c4 e6 3.Nc3"
"King's Indian Defense, Petrosian Variation, Stein Defense","E92","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.d5 a5"
"Sicilian Defense, Richter-Rauzer Variation, Neo-Modern Variation, Early deviations","B62","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 a6"
"French Defense, Winawer Variation, Poisoned Pawn Variation, General","C18","1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.e5 c5 5.a3 Bxc3+ 6.bxc3 Ne7 7.Qg4"
"Sicilian Defense, Löwenthal Variation","B32","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 e5"
"Bishop's Opening, Vienna Hybrid","C28","1.e4 e5 2.Bc4 Nf6 3.d3 Nc6 4.Nc3"
"Dutch Defense, Queen's Knight Variation","A85","1.d4 f5 2.c4 Nf6 3.Nc3"
"Sicilian Defense, Najdorf Variation, Main Line","B99","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Be7 8.Qf3 Qc7 9.O-O-O Nbd7"
"Zukertort Opening, Queen's Gambit Invitation","A04","1.Nf3 e6"
"Queen's Indian Defense, Classical Variation, Traditional Variation","E17","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.Nc3"
"King's Indian Defense, Orthodox Variation, Bayonet Attack","E97","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Nc6 8.d5 Ne7 9.b4"
"King's Indian Defense, Fianchetto Variation, Immediate Fianchetto","E60","1.d4 Nf6 2.c4 g6 3.g3"
"Reti Opening, General","A09","1.Nf3 d5 2.c4"
"Nimzo-Indian Defense, Classical Variation, Keres Defense","E32","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 O-O 5.a3 Bxc3+ 6.Qxc3 b6"
"Spanish Game, Berlin Defense, Rio Gambit Accepted","C67","1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4"
"Indian Game, Tartakower Attack","A45","1.d4 Nf6 2.g3"
"Benoni Defense, Benoni-Indian Defense, Kingside move order","A43","1.d4 c5 2.d5 Nf6 3.Nf3"
"French Defense, Tarrasch Variation, Closed Variation","C05","1.e4 e6 2.d4 d5 3.Nd2 Nf6"
"French Defense, Classical Variation, Burn Variation","C11","1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 dxe4"
"English Opening, King's English Variation, Reversed Closed Sicilian","A25","1.c4 e5 2.Nc3 Nc6"
"Indian Game, Queen's Pawn Opening","E00","1.d4 Nf6 2.c4 e6"
"Nimzo-Indian Defense, Classical Variation, Berlin Variation","E38","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 c5"
"Queen Pawn Game, General","D00","1.d4 d5"
"French Defense, Tarrasch Variation, Guimard Defense, Main Line","C04","1.e4 e6 2.d4 d5 3.Nd2 Nc6 4.Ngf3 Nf6"
"Zukertort Opening, Pirc Invitation","A04","1.Nf3 d6"
"Dutch Defense, Leningrad Variation, Warsaw Variation","A88","1.d4 f5 2.c4 Nf6 3.g3 g6 4.Bg2 Bg7 5.Nf3 O-O 6.O-O d6 7.Nc3 c6"
"English Opening, King's English Variation, Reversed Sicilian","A21","1.c4 e5 2.Nc3"
"Sicilian Defense, Kan Variation, Wing Attack","B43","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Nc3 b5"
"French Defense, Winawer Variation, Delayed Exchange Variation","C01","1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.exd5"
"English Opening, King's English Variation, Kramnik-Shirov Counter","A21","1.c4 e5 2.Nc3 Bb4"
"Spanish Game, Berlin Defense, l'Hermet Variation, Berlin Wall Defense","C67","1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6 6.Bxc6 dxc6 7.dxe5 Nf5 8.Qxd8+ Kxd8"
"Sicilian Defense, Closed Variation","B25","1.e4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.d3 d6 6.f4"
"Reti Opening, Advance Variation","A09","1.Nf3 d5 2.c4 d4"
"Spanish Game, Cozio Defense, General","C60","1.e4 e5 2.Nf3 Nc6 3.Bb5 Nge7"
"Caro-Kann Defense, Karpov Variation","B17","1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7"
"French Defense, Classical Variation, Steinitz Variation","C11","1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.e5"
"Spanish Game, Closed Variations, Bogoljubow Variation","C91","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 O-O 8.c3 d6 9.d4 Bg4"
"Modern Defense, Two Knights Variation","B06","1.e4 g6 2.d4 Bg7 3.Nc3 d6 4.Nf3"
"Sicilian Defense, Kramnik Variation","B40","1.e4 c5 2.Nf3 e6 3.c4"
"Sicilian Defense, Four Knights Variation, Exchange Variation","B45","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Nxc6"
"Sicilian Defense, Paulsen Variation, Bastrikov Variation, English Attack","B48","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 Qc7 6.Be3 a6 7.Qd2"
"Benoni Defense, Czech Benoni Defense","A56","1.d4 Nf6 2.c4 c5 3.d5 e5"
"King's Indian Defense, Semi-Averbakh System","E73","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Be3"
"Benoni Defense, Fianchetto Variation","A62","1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.Nf3 g6 7.g3 Bg7 8.Bg2 O-O"
"French Defense, Schlechter Variation","C00","1.e4 e6 2.d4 d5 3.Bd3"
"Polish Opening, General","A00","1.b4"
"Catalan Opening, Closed Variation","E01","1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2"
"Indian Game, Pseudo-Queen's Indian","A47","1.d4 Nf6 2.Nf3 b6"
"King's Indian Defense, Orthodox Variation, Classical System, Misc. Lines","E98","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Nc6 8.d5 Ne7 9.Ne1"
"King's Indian Attack, Sicilian Variation","A08","1.Nf3 d5 2.g3 c5 3.Bg2"
"King's Indian Defense, Normal Variation","E70","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4"
"Benko Gambit, Accepted, Pawn Return Variation","A57","1.d4 Nf6 2.c4 c5 3.d5 b5 4.cxb5 a6 5.b6"
"English Opening, King's English Variation, Two Knights' Variation, Reversed Dragon","A22","1.c4 e5 2.Nc3 Nf6 3.g3 d5"
"Caro-Kann Defense, Panov Attack, Modern Defense","B13","1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 Nc6"
"Nimzo-Indian Defense, Panov Attack, Main Line","E54","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 c5 5.Nf3 cxd4 6.exd4 d5"
"Sicilian Defense, Alapin Variation, Barmen Defense, Modern Line","B22","1.e4 c5 2.c3 d5 3.exd5 Qxd5 4.d4 Nf6 5.Nf3 Bg4"
"Nimzo-Indian Defense, Three Knights Variation","E21","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Nf3"
"Dutch Defense, Hopton Attack","A80","1.d4 f5 2.Bg5"
"Queen's Gambit Accepted, Old Variation","D20","1.d4 d5 2.c4 dxc4 3.e3"
"Italian Game, Giuoco Pianissimo, Italian Four Knights Variation","C50","1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nf6 5.Nc3"
"Italian Game, Hungarian Defense","C50","1.e4 e5 2.Nf3 Nc6 3.Bc4 Be7"
"Pirc Defense, Byrne Variation","B07","1.e4 d6 2.d4 Nf6 3.Nc3 g6 4.Bg5"
"Sicilian Defense, Classical Variation, Anti-Sozin Variation","B57","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bc4 Qb6"
"King's Indian Defense, Exchange Variation","E92","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.dxe5"
"Scotch Game, General","C45","1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4"
"Pirc Defense, Classical Variation, Schlechter Variation","B08","1.e4 d6 2.d4 Nf6 3.Nc3 g6 4.Nf3 Bg7 5.h3"
"King's Indian Defense, Fianchetto Variation, Uhlmann-Szabo System","E62","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nc6 7.O-O e5"
"Russian Game, Modern Attack, Center Variation","C43","1.e4 e5 2.Nf3 Nf6 3.d4 Nxe4 4.Bd3"
"Spanish Game, Closed Variations, Flohr System","C92","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 O-O 8.c3 d6 9.h3 Bb7"
"Old Indian Defense, Normal Variation","A55","1.d4 Nf6 2.c4 d6 3.Nc3 e5 4.Nf3 Nbd7 5.e4"
"Queen's Indian Defense, Spassky System","E14","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.e3"
"King's Indian Attack, Sicilian Variation","A08","1.Nf3 d5 2.g3 c5 3.Bg2 Nc6 4.O-O e6 5.d3 Nf6 6.Nbd2 Be7 7.e4 O-O 8.Re1"
"Sicilian Defense, French Variation, Normal","B40","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6"
"Benoni Defense, King Pawn lines","A65","1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4"
"Semi-Slav Defense, Main Lines","D45","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3"
"English Opening, Anglo-Indian Defense, Queen's Indian Formation","A13","1.c4 Nf6 2.Nf3 e6 3.g3 b6 4.Bg2 Bb7"
"Sicilian Defense, Scheveningen Variation","B80","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6"
"English Opening, Symmetrical Variation, Botvinnik System Reversed","A37","1.c4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.Nf3 e5"
"French Defense, Normal Variation","C10","1.e4 e6 2.d4 d5 3.Nc3"
"Sicilian Defense, Sozin Attack, Flank Variation","B87","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bc4 a6 7.Bb3 b5"
"Scandinavian Defense, Marshall Variation","B01","1.e4 d5 2.exd5 Nf6 3.d4 Nxd5"
"Van Geet Opening, General","A00","1.Nc3"
"English Opening, English Defense, General","A10","1.c4 e6 2.d4 b6"
"Philidor Defense, General","C41","1.e4 e5 2.Nf3 d6"
"King's Indian Defense, Orthodox Variation","E94","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O"
"Queen's Gambit Declined, Vienna Variation","D44","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 dxc4"
"Nimzowitsch Defense, Williams Variation","B00","1.e4 Nc6 2.Nf3 d6"
"Queen Pawn Game, Steinitz Countergambit","D00","1.d4 d5 2.Bf4 c5"
"French Defense, Exchange Variation, Monte Carlo Variation","C01","1.e4 e6 2.d4 d5 3.exd5 exd5 4.c4"
"King's Indian Defense, Six Pawns Attack","E77","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6"
"Spanish Game, Morphy Defense, Archangelsk Variation","C78","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O b5 6.Bb3 Bb7"
"Caro-Kann Defense, Bronstein-Larsen Variation","B16","1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nf6 5.Nxf6+ gxf6"
"French Defense, Winawer Variation, Advance Variation","C18","1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.e5 c5 5.a3 Bxc3+ 6.bxc3"
"French Defense, Tarrasch Variation, Open System","C07","1.e4 e6 2.d4 d5 3.Nd2 c5"
"Sicilian Defense, Lasker-Pelikan Variation, Sveshnikov Variation, Novosibirsk Variation","B33","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 b5 9.Bxf6 gxf6 10.Nd5 Bg7"
"French Defense, Tarrasch Variation, Pawn Center Variation","C05","1.e4 e6 2.d4 d5 3.Nd2 Nf6 4.e5 Nfd7 5.f4"
"King's Indian Defense, Steiner Attack","E76","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f3 O-O 6.Bg5"
"English Opening, Symmetrical Variation, Three Knights Variation","A34","1.c4 c5 2.Nc3 Nf6 3.Nf3 d5 4.cxd5 Nxd5"
"Spanish Game, Fianchetto Defense","C60","1.e4 e5 2.Nf3 Nc6 3.Bb5 g6"
"Queen Pawn Game, Torre Attack","D03","1.d4 d5 2.Nf3 Nf6 3.Bg5"
"Sicilian Defense, Paulsen Variation, Szen Variation","B44","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nb5"
"Russian Game, Three Knights Game","C42","1.e4 e5 2.Nf3 Nf6 3.Nc3"
"Spanish Game, Closed Variations, Chigorin Defense","C97","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 O-O 8.c3 d6 9.h3 Na5 10.Bc2 c5 11.d4 Qc7"
"Vienna Game, Mieses Variation","C26","1.e4 e5 2.Nc3 Nf6 3.g3"
"King's Indian Attack, Wahls Defense","A05","1.Nf3 Nf6 2.g3 g6 3.Bg2 Bg7 4.O-O O-O 5.d3 d5"
"Bogo-Indian Defense, Wade-Smyslov Variation","E11","1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Bd2 a5"
"Hungarian Opening, Symmetrical Variation","A00","1.g3 g6"
"Neo-Gruenfeld Defense, Ultra-delayed Exchange Variation","D79","1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.O-O c6 7.cxd5 cxd5"
"English Opening, King's English Variation, Taimanov Variation","A25","1.c4 e5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7"
"Slav Defense, Exchange Variation, Symmetrical Line","D14","1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.cxd5 cxd5 5.Nc3 Nc6 6.Bf4 Bf5"
"Spanish Game, Exchange Variation, Gligoric Variation","C69","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O f6"
"Scotch Game, Potter Variation","C45","1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Bc5 5.Nb3"
"English Opening, Symmetrical Variation, Anti-Benoni Variation, Spielmann Defense","A33","1.c4 c5 2.Nf3 Nf6 3.d4 cxd4 4.Nxd4 e6 5.Nc3 Nc6"
"King's Indian Defense, Fianchetto Variation, Kavalek  Defense","E62","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 c6 7.O-O Qa5"
"Dutch Defense, Raphael Variation","A80","1.d4 f5 2.Nc3"
"English Opening, Anglo-Indian Defense, Nimzo-English Opening","A17","1.c4 Nf6 2.Nc3 e6 3.Nf3 Bb4"
"Spanish Game, Morphy Defense, Modern Steinitz Defense","C72","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6 5.O-O"
"Pirc Defense, Classical Variation, Quiet System, Czech Defense","B08","1.e4 d6 2.d4 Nf6 3.Nc3 g6 4.Nf3 Bg7 5.Be2 O-O 6.O-O c6"
"French Defense, Tarrasch Variation, Open System, Main Line","C09","1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 exd5 5.Ngf3 Nc6"
"Queen's Gambit Declined, Harrwitz Attack","D37","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 Be7 5.Bf4"
"Trompowsky Attack, Classical Defense","A45","1.d4 Nf6 2.Bg5 e6"
"Spanish Game, Steinitz Defense","C62","1.e4 e5 2.Nf3 Nc6 3.Bb5 d6"
"Gruenfeld Defense, Three Knights Variation","D90","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7"
"French Defense, Advance Variation, Wade Variation","C02","1.e4 e6 2.d4 d5 3.e5 c5 4.c3 Qb6 5.Nf3 Bd7"
"Queen's Gambit Declined, Modern Variation, Normal Line","D55","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3"
"Semi-Slav Defense, Normal Variation","D45","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7"
"Sicilian Defense, Lasker-Dunne Attack","B20","1.e4 c5 2.g3"
"Sicilian Defense, Najdorf Variation","B95","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6"
"King's Indian Attack, Spassky Variation","A05","1.Nf3 Nf6 2.g3 b5"
"French Defense, Advance Variation, Milner-Barry Gambit","C02","1.e4 e6 2.d4 d5 3.e5 c5 4.c3 Nc6 5.Nf3 Qb6 6.Bd3"
"Budapest Defense, Adler Variation","A52","1.d4 Nf6 2.c4 e5 3.dxe5 Ng4 4.Nf3"
"King's Indian Defense, Orthodox Variation, Aronin-Taimanov Defense","E97","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Nc6"
"Colle System","D05","1.d4 d5 2.Nf3 Nf6 3.e3 e6 4.Bd3"
"Mexican Defense, General","A50","1.d4 Nf6 2.c4 Nc6"
"English Opening, King's English Variation, Three Knights System, General","A27","1.c4 e5 2.Nc3 Nc6 3.Nf3"
"French Defense, Tarrasch Variation","C03","1.e4 e6 2.d4 d5 3.Nd2"
"Spanish Game, Schliemann Defense","C63","1.e4 e5 2.Nf3 Nc6 3.Bb5 f5"
"Pirc Defense, Classical Variation, Quiet System","B08","1.e4 d6 2.d4 Nf6 3.Nc3 g6 4.Nf3 Bg7 5.Be2"
"Anderssen Opening, General","A00","1.a3"
"Neo-Gruenfeld Defense, Classical Variation, Modern Defense","D78","1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.O-O dxc4"
"English Opening, King's English Variation, Two Knights' Variation, General","A22","1.c4 e5 2.Nc3 Nf6"
"Queen's Gambit Declined, Janowski Variation","D31","1.d4 d5 2.c4 e6 3.Nc3 a6"
"King's Indian Attack, Double Fianchetto","A07","1.Nf3 d5 2.g3 g6"
"Caro-Kann Defense, Classical Variation, Lobron System","B19","1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bf5 5.Ng3 Bg6 6.h4 h6 7.Nf3 Nd7 8.h5 Bh7 9.Bd3 Bxd3 10.Qxd3 e6 11.Bd2 Ngf6 12.O-O-O Be7"
"Benko Gambit, Declined, Main Line","A57","1.d4 Nf6 2.c4 c5 3.d5 b5 4.Nf3"
"Modern Defense, Averbakh System, Kotov Variation","A42","1.d4 g6 2.c4 Bg7 3.Nc3 d6 4.e4 Nc6"
"Torre Attack, Classical Defense, Nimzowitsch Variation","A46","1.d4 Nf6 2.Nf3 e6 3.Bg5 h6"
"Spanish Game, Morphy Defense, Wormald Attack","C77","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.Qe2"
"Sicilian Defense, Dragon Variation, Yugoslav Attack, Old Line","B78","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4 Bd7 10.O-O-O Rc8"
"Nimzo-Indian Defense, Classical Variation, Noa Variation","E34","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 d5"
"Tarrasch Defense, Classical Variation","D34","1.d4 d5 2.c4 e6 3.Nc3 c5 4.cxd5 exd5 5.Nf3 Nc6 6.g3 Nf6 7.Bg2 Be7 8.O-O O-O"
"Nimzo-Indian Defense, Normal Variation, Bishop Attack, Classical Defense","E48","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Bd3 d5"
"Benoni Defense, Modern Variation","A60","1.d4 Nf6 2.c4 c5 3.d5 e6"
"Modern Defense, Geller's System","B06","1.e4 g6 2.d4 Bg7 3.Nf3 d6 4.c3"
"Queen's Gambit Declined, Traditional Variation","D30","1.d4 d5 2.c4 e6 3.Nf3 Nf6 4.Bg5"
"Queen Pawn Opening, General","A40","1.d4"
"Sicilian Defense, Chameleon","B20","1.e4 c5 2.Ne2"
"Sicilian Defense, Dragon Variation, Yugoslav Attack","B77","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4 Bd7"
"Sicilian Defense, Accelerated Dragon, Maroczy Bind, Breyer Variation","B39","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 g6 5.c4 Bg7 6.Be3 Nf6 7.Nc3 Ng4"
"Sicilian Defense, Smith-Morra Gambit","B21","1.e4 c5 2.d4 cxd4 3.c3"
"English Opening, King's English Variation, Two Knights' Variation, Smyslov System","A22","1.c4 e5 2.Nc3 Nf6 3.g3 Bb4"
"Benoni Defense, Classical Variation, New York Variation","A70","1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.Nf3 Bg7 8.h3"
"French Defense, Classical Variation, Steinitz Variation","C14","1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 Be7 5.e5 Nfd7 6.Bxe7 Qxe7 7.f4"
"French Defense, Knight Variation","C00","1.e4 e6 2.Nf3"
"Caro-Kann Defense, Gurgenidze System","B15","1.e4 c6 2.d4 d5 3.Nc3 g6"
"King's Indian Defense, Saemisch Variation","E80","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f3"
"King's Indian Defense, Averbakh Variation, Benoni Defense, Advance Variation","E75","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5 c5 7.d5"
"Gruenfeld Defense, Exchange Variation, Classical Variation","D86","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4"
"Sicilian Defense, Dragon Variation, Yugoslav Attack","B78","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4 Bd7 10.O-O-O"
"Sicilian Defense, Paulsen Variation, Bastrikov Variation","B49","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 Qc7 6.Be3 a6 7.Be2"
"Spanish Game, Morphy Defense, Mackenzie Variation","C77","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.d4"
"Pirc Defense, Austrian Attack, Dragon Formation","B09","1.e4 d6 2.d4 Nf6 3.Nc3 g6 4.f4 Bg7 5.Nf3 c5"
"English Opening, Agincourt Defense, Agincourt Variation","A13","1.c4 e6 2.Nf3 d5 3.g3"
"Queen's Gambit Declined, Exchange Variation","D35","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.cxd5"
"Queen's Gambit Declined, Ragozin Defense, Alekhine Variation","D38","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 Bb4 5.Qa4+"
"Alekhine Defense, Modern Variation, Alburt Variation","B04","1.e4 Nf6 2.e5 Nd5 3.d4 d6 4.Nf3 g6"
"French Defense, Classical Variation, Burn Variation, Morozevich Line","C11","1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 dxe4 5.Nxe4 Be7 6.Bxf6 gxf6"
